Date,Hour,Year,datetime_est_text,datetime_est_iso,snow_depth_max_mm,precip_total_mm,stream_total_mm,et_mm,solar_mean_wm2,windspeed_mean_ms,windspeed_max_ms,airtemp_mean_oC,airtemp_min_oC,airtemp_max_oC,rh_pct
1/8/2022,8,2022,1/8/2022 8:00,2022-01-08T08:00:00-05:00,154.6,0,0.04,0.001,59.7,1.3,1.7,-15,-15.5,-14.5,78.2
1/8/2022,9,2022,1/8/2022 9:00,2022-01-08T09:00:00-05:00,159.9,0,0.04,0.004,177.3,1.12,1.6,-12.75,-14,-12,71.6
1/8/2022,10,2022,1/8/2022 10:00,2022-01-08T10:00:00-05:00,162.1,0,0.04,0.008,302.5,1.05,1.2,-10,-11,-8.5,62.9
1/8/2022,11,2022,1/8/2022 11:00,2022-01-08T11:00:00-05:00,162.2,0,0.04,0.013,411.2,1.12,1.2,-6.25,-7,-5.5,48.3
1/8/2022,12,2022,1/8/2022 12:00,2022-01-08T12:00:00-05:00,157.2,0,0.04,0.015,416.4,1.02,1.2,-5.38,-6,-5,42.2
1/8/2022,13,2022,1/8/2022 13:00,2022-01-08T13:00:00-05:00,157.8,0,0.04,0.011,241.9,0.8,1.1,-6,-6.5,-4.5,44.8
1/8/2022,14,2022,1/8/2022 14:00,2022-01-08T14:00:00-05:00,159.7,0,0.04,0.008,174.6,0.68,0.7,-8,-8.5,-7.5,49.1
1/8/2022,15,2022,1/8/2022 15:00,2022-01-08T15:00:00-05:00,162.8,0,0.04,0.003,38.5,0.35,0.5,-9.12,-9.5,-9,54.7
1/8/2022,16,2022,1/8/2022 16:00,2022-01-08T16:00:00-05:00,164.3,0,0.04,0,6.7,0.68,1,-10.62,-11.5,-9.5,61
1/8/2022,17,2022,1/8/2022 17:00,2022-01-08T17:00:00-05:00,165.7,0,0.04,0,0,0.9,1,-12.38,-12.5,-12,71.2
1/8/2022,18,2022,1/8/2022 18:00,2022-01-08T18:00:00-05:00,165.4,0,0.04,0,0,0.8,0.9,-12.75,-13,-12.5,75
1/8/2022,19,2022,1/8/2022 19:00,2022-01-08T19:00:00-05:00,162,0,0.04,0,0,0.82,0.9,-12.88,-13,-12.5,76.7
1/8/2022,20,2022,1/8/2022 20:00,2022-01-08T20:00:00-05:00,165.1,0,0.04,0,0,0.6,0.8,-12.5,-12.5,-12.5,74
1/8/2022,21,2022,1/8/2022 21:00,2022-01-08T21:00:00-05:00,165.1,0,0.04,0,0,0.45,0.5,-12.5,-12.5,-12.5,74.5
1/8/2022,22,2022,1/8/2022 22:00,2022-01-08T22:00:00-05:00,163.4,0,0.04,0,0,0.55,0.7,-12.88,-13,-12.5,75.8
1/8/2022,23,2022,1/8/2022 23:00,2022-01-08T23:00:00-05:00,161.7,0,0.04,0,0,0.5,0.7,-12.12,-12.5,-11.5,75.2
1/9/2022,0,2022,1/9/2022 0:00,2022-01-09T00:00:00-05:00,161.8,0,0.04,0,0,0.6,0.7,-10.38,-11,-10,68.2
1/9/2022,1,2022,1/9/2022 1:00,2022-01-09T01:00:00-05:00,160.3,0,0.04,0,0,0.28,0.5,-9.5,-9.5,-9.5,50.1
1/9/2022,2,2022,1/9/2022 2:00,2022-01-09T02:00:00-05:00,160.3,0,0.04,0,0,0.38,0.5,-9.38,-9.5,-9,57.2
1/9/2022,3,2022,1/9/2022 3:00,2022-01-09T03:00:00-05:00,155.3,0,0.04,0,0,0.12,0.4,-9,-9,-9,59.8
1/9/2022,4,2022,1/9/2022 4:00,2022-01-09T04:00:00-05:00,155.2,0,0.04,0,0,0.12,0.2,-9,-9,-9,57.9
1/9/2022,5,2022,1/9/2022 5:00,2022-01-09T05:00:00-05:00,150.2,0,0.04,0,0,0.2,0.3,-9,-9,-9,59.7
1/9/2022,6,2022,1/9/2022 6:00,2022-01-09T06:00:00-05:00,150.2,0,0.04,0,0,0.1,0.2,-8.5,-8.5,-8.5,57.4
1/9/2022,7,2022,1/9/2022 7:00,2022-01-09T07:00:00-05:00,146.9,0,0.04,0,0.7,0.1,0.2,-8,-8,-8,65
1/9/2022,8,2022,1/9/2022 8:00,2022-01-09T08:00:00-05:00,146.9,0,0.04,0.001,6.8,0.1,0.2,-7.62,-8,-7.5,70
1/9/2022,9,2022,1/9/2022 9:00,2022-01-09T09:00:00-05:00,141.9,0,0.04,0.002,12.6,0.15,0.2,-7.38,-7.5,-7,73.4
1/9/2022,10,2022,1/9/2022 10:00,2022-01-09T10:00:00-05:00,145.3,0.9,0.04,0.005,23.7,0.1,0.2,-6.5,-7,-6,79.9
1/9/2022,11,2022,1/9/2022 11:00,2022-01-09T11:00:00-05:00,152.1,0.9,0.04,0.004,29.5,0.22,0.3,-6,-6,-6,90.1
1/9/2022,12,2022,1/9/2022 12:00,2022-01-09T12:00:00-05:00,157.2,0.6,0.04,0.005,28.1,0.15,0.2,-5.62,-6,-5.5,92.8
1/9/2022,13,2022,1/9/2022 13:00,2022-01-09T13:00:00-05:00,157.2,0,0.04,0.004,20.2,0.15,0.2,-5.5,-5.5,-5.5,95.2
1/9/2022,14,2022,1/9/2022 14:00,2022-01-09T14:00:00-05:00,159.1,0.2,0.04,0.003,11.8,0.05,0.1,-4.75,-5,-4.5,97.2
1/9/2022,15,2022,1/9/2022 15:00,2022-01-09T15:00:00-05:00,159.2,0,0.04,0.001,6.2,0.12,0.2,-4.5,-4.5,-4.5,98.3
1/9/2022,16,2022,1/9/2022 16:00,2022-01-09T16:00:00-05:00,154.1,0,0.04,0,1.3,0.17,0.2,-4.12,-4.5,-4,98.7
1/9/2022,17,2022,1/9/2022 17:00,2022-01-09T17:00:00-05:00,152.5,0,0.04,0,0,0.17,0.2,-4,-4,-4,99.4
1/9/2022,18,2022,1/9/2022 18:00,2022-01-09T18:00:00-05:00,152.6,0,0.04,0,0,0.28,0.3,-3.88,-4,-3.5,99.6
1/9/2022,19,2022,1/9/2022 19:00,2022-01-09T19:00:00-05:00,154.4,0,0.04,0,0,0.58,0.7,-2.88,-3.5,-1.5,99.9
1/9/2022,20,2022,1/9/2022 20:00,2022-01-09T20:00:00-05:00,154.4,0,0.04,0,0,1,1.1,-0.12,-1.5,0.5,97.8
1/9/2022,21,2022,1/9/2022 21:00,2022-01-09T21:00:00-05:00,144.5,0,0.04,0,0,1.38,1.6,1,1,1,92.7
1/9/2022,22,2022,1/9/2022 22:00,2022-01-09T22:00:00-05:00,146.2,0,0.04,0,0,1.6,1.9,0.5,0.5,0.5,87.2
1/9/2022,23,2022,1/9/2022 23:00,2022-01-09T23:00:00-05:00,144.5,0,0.04,0,0,1.88,2.2,-0.62,-1,0,74.4
1/10/2022,0,2022,1/10/2022 0:00,2022-01-10T00:00:00-05:00,142.6,0,0.04,0,0,1.82,1.9,-2.38,-3,-1.5,74.6
1/10/2022,1,2022,1/10/2022 1:00,2022-01-10T01:00:00-05:00,147.6,0,0.04,0,0,1.73,1.9,-4.25,-5,-3.5,62.4
1/10/2022,2,2022,1/10/2022 2:00,2022-01-10T02:00:00-05:00,152.4,0,0.04,0,0,1.65,2,-5.75,-6.5,-5,63.2
1/10/2022,3,2022,1/10/2022 3:00,2022-01-10T03:00:00-05:00,140.4,0,0.04,0,0,1.57,1.7,-7.38,-8,-7,65.1
1/10/2022,4,2022,1/10/2022 4:00,2022-01-10T04:00:00-05:00,147,0,0.04,0,0,1.3,1.5,-8.38,-8.5,-8,67.5
1/10/2022,5,2022,1/10/2022 5:00,2022-01-10T05:00:00-05:00,141.9,0,0.04,0,0,1.93,2.1,-9.12,-9.5,-8.5,61.8
1/10/2022,6,2022,1/10/2022 6:00,2022-01-10T06:00:00-05:00,145,0,0.04,0,0,1.93,2.3,-10.25,-10.5,-10,56.1
1/10/2022,7,2022,1/10/2022 7:00,2022-01-10T07:00:00-05:00,140,0,0.04,0,4.1,1.77,1.9,-10.88,-11,-10.5,59.5
1/10/2022,8,2022,1/10/2022 8:00,2022-01-10T08:00:00-05:00,139.7,0,0.04,0.001,41.5,1.38,1.6,-10.5,-10.5,-10.5,58.3
1/10/2022,9,2022,1/10/2022 9:00,2022-01-10T09:00:00-05:00,143.3,0,0.04,0.002,104.4,1.3,1.5,-10.25,-11,-10,56.5
1/10/2022,10,2022,1/10/2022 10:00,2022-01-10T10:00:00-05:00,134.9,0,0.04,0.004,139.9,0.98,1.2,-9.38,-10,-9,54.9
1/10/2022,11,2022,1/10/2022 11:00,2022-01-10T11:00:00-05:00,140,0,0.04,0.005,192.8,1.1,1.2,-9,-9.5,-8,55.5
1/10/2022,12,2022,1/10/2022 12:00,2022-01-10T12:00:00-05:00,140.2,0,0.04,0.009,305.2,1.2,1.5,-7.62,-8,-7,53.9
1/10/2022,13,2022,1/10/2022 13:00,2022-01-10T13:00:00-05:00,140.2,0,0.04,0.006,221.6,1.2,1.4,-8.12,-8.5,-7.5,55.4
1/10/2022,14,2022,1/10/2022 14:00,2022-01-10T14:00:00-05:00,140.2,0,0.04,0.004,100.2,0.75,0.8,-9,-9,-9,64.6
1/10/2022,15,2022,1/10/2022 15:00,2022-01-10T15:00:00-05:00,140.3,0,0.04,0.002,56,0.78,0.9,-9.62,-10,-9.5,64.3
1/10/2022,16,2022,1/10/2022 16:00,2022-01-10T16:00:00-05:00,140,0,0.04,0,10,0.62,0.7,-10.75,-11,-10.5,75.3
1/10/2022,17,2022,1/10/2022 17:00,2022-01-10T17:00:00-05:00,140,0,0.04,0,0.1,0.32,0.5,-11.88,-12.5,-11.5,80.1
1/10/2022,18,2022,1/10/2022 18:00,2022-01-10T18:00:00-05:00,143.3,0,0.04,0,0,0.4,0.6,-12.62,-13,-12.5,81.5
1/10/2022,19,2022,1/10/2022 19:00,2022-01-10T19:00:00-05:00,141.4,0,0.04,0,0,0.5,0.6,-13.75,-14,-13.5,85
1/10/2022,20,2022,1/10/2022 20:00,2022-01-10T20:00:00-05:00,144.7,0,0.04,0,0,0.35,0.5,-14.25,-14.5,-14,85.6
1/10/2022,21,2022,1/10/2022 21:00,2022-01-10T21:00:00-05:00,149.5,0,0.04,0,0,0.52,0.6,-14.5,-14.5,-14.5,82.7
1/10/2022,22,2022,1/10/2022 22:00,2022-01-10T22:00:00-05:00,147.8,0.2,0.04,0,0,0.58,0.8,-15.12,-15.5,-15,81.5
1/10/2022,23,2022,1/10/2022 23:00,2022-01-10T23:00:00-05:00,147.8,0,0.04,0,0,0.8,0.9,-16.12,-16.5,-16,75.4
1/11/2022,0,2022,1/11/2022 0:00,2022-01-11T00:00:00-05:00,151.2,0,0.04,0,0,0.72,0.8,-16.75,-17,-16.5,67.9
1/11/2022,1,2022,1/11/2022 1:00,2022-01-11T01:00:00-05:00,147.8,0,0.04,0,0,0.68,0.8,-17.5,-18,-17,64.2
1/11/2022,2,2022,1/11/2022 2:00,2022-01-11T02:00:00-05:00,147.6,0,0.04,0,0,1.05,1.1,-18.75,-19,-18.5,63.3
1/11/2022,3,2022,1/11/2022 3:00,2022-01-11T03:00:00-05:00,147.3,0,0.04,0,0,1.1,1.3,-19.88,-20.5,-19.5,62.6
1/11/2022,4,2022,1/11/2022 4:00,2022-01-11T04:00:00-05:00,145.6,0,0.03,0,0,1.15,1.5,-21.12,-21.5,-20.5,65.8
1/11/2022,5,2022,1/11/2022 5:00,2022-01-11T05:00:00-05:00,147.3,0,0.03,0,0,1.38,1.5,-21.75,-22,-21.5,63.5
1/11/2022,6,2022,1/11/2022 6:00,2022-01-11T06:00:00-05:00,148.7,0,0.03,0,0,1.52,1.9,-22.75,-23,-22.5,64.3
1/11/2022,7,2022,1/11/2022 7:00,2022-01-11T07:00:00-05:00,147,0,0.03,0,4.7,0.92,1.4,-23.75,-24,-23.5,67.7
1/11/2022,8,2022,1/11/2022 8:00,2022-01-11T08:00:00-05:00,146.7,0,0.03,0.001,60.3,1,1.6,-23.62,-24,-23.5,62.9
1/11/2022,9,2022,1/11/2022 9:00,2022-01-11T09:00:00-05:00,143.9,0,0.03,0.002,184.3,1.12,1.4,-22.25,-23,-21.5,57.4
1/11/2022,10,2022,1/11/2022 10:00,2022-01-11T10:00:00-05:00,145.7,0.2,0.03,0.005,318.9,1.02,1.1,-20.12,-21,-19,54.2
1/11/2022,11,2022,1/11/2022 11:00,2022-01-11T11:00:00-05:00,147.8,0,0.03,0.009,404.2,0.9,1.1,-16.75,-18,-15,47.1
1/11/2022,12,2022,1/11/2022 12:00,2022-01-11T12:00:00-05:00,147.8,0,0.03,0.01,411.1,0.82,1,-16.38,-17,-16,42
1/11/2022,13,2022,1/11/2022 13:00,2022-01-11T13:00:00-05:00,144.7,0,0.03,0.006,254.5,0.85,1,-17,-17,-17,42.2
1/11/2022,14,2022,1/11/2022 14:00,2022-01-11T14:00:00-05:00,148.4,0,0.03,0.004,166.3,0.8,0.9,-17.38,-18,-17,43.6
1/11/2022,15,2022,1/11/2022 15:00,2022-01-11T15:00:00-05:00,148.4,0,0.03,0.002,43.2,0.38,0.4,-18.5,-19,-18,47.4
1/11/2022,16,2022,1/11/2022 16:00,2022-01-11T16:00:00-05:00,151.2,0,0.03,0,7.6,0.48,0.6,-19.88,-20.5,-19.5,54.3
1/11/2022,17,2022,1/11/2022 17:00,2022-01-11T17:00:00-05:00,151.2,0,0.03,0,0.1,0.22,0.3,-21.25,-21.5,-21,66
1/11/2022,18,2022,1/11/2022 18:00,2022-01-11T18:00:00-05:00,150.7,0,0.03,0,0,0.32,0.5,-21.88,-22,-21.5,66
1/11/2022,19,2022,1/11/2022 19:00,2022-01-11T19:00:00-05:00,150.7,0,0.03,0,0,0.42,0.6,-21.62,-22,-21,68.6
1/11/2022,20,2022,1/11/2022 20:00,2022-01-11T20:00:00-05:00,150.7,0,0.03,0,0,0.5,0.8,-21.25,-21.5,-21,69.4
1/11/2022,21,2022,1/11/2022 21:00,2022-01-11T21:00:00-05:00,150.7,0,0.03,0,0,0.62,0.7,-21.5,-21.5,-21.5,70.1
1/11/2022,22,2022,1/11/2022 22:00,2022-01-11T22:00:00-05:00,150.7,0,0.03,0,0,0.2,0.3,-21.5,-21.5,-21.5,72
1/11/2022,23,2022,1/11/2022 23:00,2022-01-11T23:00:00-05:00,150.7,0,0.03,0,0,0.4,0.5,-21.5,-21.5,-21.5,70.2
1/12/2022,0,2022,1/12/2022 0:00,2022-01-12T00:00:00-05:00,150.7,0,0.03,0,0,0.07,0.2,-21.25,-22,-20.5,71
1/12/2022,1,2022,1/12/2022 1:00,2022-01-12T01:00:00-05:00,150.7,0,0.03,0,0,0.28,0.4,-20.5,-21,-20,68.4
1/12/2022,2,2022,1/12/2022 2:00,2022-01-12T02:00:00-05:00,150.7,0,0.03,0,0,0.07,0.2,-19.75,-20,-19.5,67.9
1/12/2022,3,2022,1/12/2022 3:00,2022-01-12T03:00:00-05:00,152.4,0,0.03,0,0,0,0,-18.88,-19,-18.5,63.3
1/12/2022,4,2022,1/12/2022 4:00,2022-01-12T04:00:00-05:00,152.4,0,0.03,0,0,0.12,0.2,-18.38,-18.5,-18,66.8
1/12/2022,5,2022,1/12/2022 5:00,2022-01-12T05:00:00-05:00,152.5,0,0.03,0,0,0.15,0.3,-18,-18,-18,66.3
1/12/2022,6,2022,1/12/2022 6:00,2022-01-12T06:00:00-05:00,152.6,0,0.03,0,0,0.03,0.1,-18.12,-18.5,-18,68.2
1/12/2022,7,2022,1/12/2022 7:00,2022-01-12T07:00:00-05:00,152.6,0,0.03,0,5.8,0.22,0.3,-18,-18,-18,72.7
1/12/2022,8,2022,1/12/2022 8:00,2022-01-12T08:00:00-05:00,152.7,0,0.03,0.002,38.6,0.35,0.4,-16.88,-17.5,-16,75.7
1/12/2022,9,2022,1/12/2022 9:00,2022-01-12T09:00:00-05:00,152.9,0,0.03,0.015,143.2,0.17,0.6,-13.62,-15.5,-11.5,67
1/12/2022,10,2022,1/12/2022 10:00,2022-01-12T10:00:00-05:00,153.2,0,0.03,0.005,57.8,0.25,0.4,-12.62,-13,-12.5,63.6
1/12/2022,11,2022,1/12/2022 11:00,2022-01-12T11:00:00-05:00,153.2,0,0.03,0.006,57.2,0.17,0.3,-12.25,-12.5,-12,65.1
1/12/2022,12,2022,1/12/2022 12:00,2022-01-12T12:00:00-05:00,153.2,0,0.03,0.007,58,0.17,0.3,-11.38,-12,-11,65.5
1/12/2022,13,2022,1/12/2022 13:00,2022-01-12T13:00:00-05:00,153.5,0,0.03,0.008,50.7,0.12,0.2,-10.75,-11,-10.5,66
1/12/2022,14,2022,1/12/2022 14:00,2022-01-12T14:00:00-05:00,153.5,0,0.03,0.007,40.2,0.12,0.2,-10,-10,-10,65.4
1/12/2022,15,2022,1/12/2022 15:00,2022-01-12T15:00:00-05:00,155.2,0,0.03,0.002,15.4,0.25,0.6,-9.38,-9.5,-9,75.8
1/12/2022,16,2022,1/12/2022 16:00,2022-01-12T16:00:00-05:00,155.4,0,0.03,0,2.6,0.22,0.3,-9.12,-9.5,-8.5,81.5
1/12/2022,17,2022,1/12/2022 17:00,2022-01-12T17:00:00-05:00,157.2,0,0.03,0,0,0.28,0.5,-8.12,-8.5,-7.5,86.4
1/12/2022,18,2022,1/12/2022 18:00,2022-01-12T18:00:00-05:00,157.2,0,0.03,0,0,0.35,0.5,-7.12,-7.5,-7,87.6
1/12/2022,19,2022,1/12/2022 19:00,2022-01-12T19:00:00-05:00,157.2,0,0.03,0,0,0.38,0.5,-6.5,-6.5,-6.5,89.1
1/12/2022,20,2022,1/12/2022 20:00,2022-01-12T20:00:00-05:00,157.2,0,0.03,0,0,0.52,0.6,-5.75,-6,-5.5,88.3
1/12/2022,21,2022,1/12/2022 21:00,2022-01-12T21:00:00-05:00,159,0,0.03,0,0,0.55,0.7,-5.12,-5.5,-5,87.4
1/12/2022,22,2022,1/12/2022 22:00,2022-01-12T22:00:00-05:00,159.2,0,0.03,0,0,0.3,0.4,-5,-5,-5,87.9
1/12/2022,23,2022,1/12/2022 23:00,2022-01-12T23:00:00-05:00,159.2,0,0.03,0,0,0.42,0.5,-4.62,-5,-4.5,87.5
1/13/2022,0,2022,1/13/2022 0:00,2022-01-13T00:00:00-05:00,157.5,0,0.03,0,0,0.45,0.6,-4.5,-4.5,-4.5,89.7
1/13/2022,1,2022,1/13/2022 1:00,2022-01-13T01:00:00-05:00,159.2,0,0.03,0,0,0.1,0.2,-5.25,-5.5,-5,92.8
1/13/2022,2,2022,1/13/2022 2:00,2022-01-13T02:00:00-05:00,159.2,0,0.03,0,0,0.2,0.4,-5.5,-6,-5,93.4
1/13/2022,3,2022,1/13/2022 3:00,2022-01-13T03:00:00-05:00,159.2,0,0.03,0,0,0.15,0.3,-5.75,-6,-5.5,93.4
1/13/2022,4,2022,1/13/2022 4:00,2022-01-13T04:00:00-05:00,159.2,0,0.03,0,0,0.05,0.2,-5.5,-5.5,-5.5,94.1
1/13/2022,5,2022,1/13/2022 5:00,2022-01-13T05:00:00-05:00,159.2,0,0.03,0,0,0.15,0.3,-5.12,-5.5,-5,94.5
1/13/2022,6,2022,1/13/2022 6:00,2022-01-13T06:00:00-05:00,159.2,0,0.03,0,0,0.15,0.2,-4.75,-5,-4.5,94.4
1/13/2022,7,2022,1/13/2022 7:00,2022-01-13T07:00:00-05:00,159.2,0,0.03,0,0.8,0.12,0.3,-4.5,-4.5,-4.5,94.4
1/13/2022,8,2022,1/13/2022 8:00,2022-01-13T08:00:00-05:00,159.2,0,0.03,0.001,7.4,0.15,0.3,-4.25,-4.5,-4,94
1/13/2022,9,2022,1/13/2022 9:00,2022-01-13T09:00:00-05:00,157.6,0,0.03,0.007,27.2,0.03,0.1,-4,-4.5,-3.5,91.8
1/13/2022,10,2022,1/13/2022 10:00,2022-01-13T10:00:00-05:00,154.4,0,0.03,0.014,50.5,0.07,0.2,-3,-3,-3,87.1
1/13/2022,11,2022,1/13/2022 11:00,2022-01-13T11:00:00-05:00,154.4,0,0.03,0.016,64.5,0.12,0.3,-2.75,-3,-2.5,86.3
1/13/2022,12,2022,1/13/2022 12:00,2022-01-13T12:00:00-05:00,154.4,0,0.03,0.02,79.3,0.12,0.3,-2,-2.5,-1.5,87.3
1/13/2022,13,2022,1/13/2022 13:00,2022-01-13T13:00:00-05:00,152.7,0,0.03,0.014,69.2,0.17,0.4,-1.75,-2,-1.5,86.4
1/13/2022,14,2022,1/13/2022 14:00,2022-01-13T14:00:00-05:00,154.4,0,0.03,0.014,82.1,0.22,0.4,-1.25,-1.5,-1,86.5
1/13/2022,15,2022,1/13/2022 15:00,2022-01-13T15:00:00-05:00,154.5,0,0.03,0.008,50.1,0.25,0.4,-1.38,-1.5,-1,86.2
1/13/2022,16,2022,1/13/2022 16:00,2022-01-13T16:00:00-05:00,157.8,0,0.03,0.002,8.3,0.12,0.2,-1.88,-2,-1.5,92.5
1/13/2022,17,2022,1/13/2022 17:00,2022-01-13T17:00:00-05:00,157.8,0,0.03,0,0,0.12,0.2,-2.5,-2.5,-2.5,92.5
1/13/2022,18,2022,1/13/2022 18:00,2022-01-13T18:00:00-05:00,157.8,0,0.03,0,0,0.22,0.3,-2.5,-2.5,-2.5,93.2
1/13/2022,19,2022,1/13/2022 19:00,2022-01-13T19:00:00-05:00,157.8,0,0.03,0,0,0.3,0.5,-2.25,-2.5,-2,93.9
1/13/2022,20,2022,1/13/2022 20:00,2022-01-13T20:00:00-05:00,157.8,0,0.03,0,0,0.6,0.7,-2.88,-3,-2.5,94.6
1/13/2022,21,2022,1/13/2022 21:00,2022-01-13T21:00:00-05:00,157.8,0,0.03,0,0,0.3,0.5,-2.62,-3,-2.5,94.8
1/13/2022,22,2022,1/13/2022 22:00,2022-01-13T22:00:00-05:00,157.8,0,0.03,0,0,0.58,0.7,-2.88,-3,-2.5,93.3
1/13/2022,23,2022,1/13/2022 23:00,2022-01-13T23:00:00-05:00,157.8,0,0.03,0,0,0.78,0.8,-3.12,-3.5,-3,92.2
1/14/2022,0,2022,1/14/2022 0:00,2022-01-14T00:00:00-05:00,154.4,0,0.03,0,0,0.85,1,-3.12,-3.5,-2.5,91.1
1/14/2022,1,2022,1/14/2022 1:00,2022-01-14T01:00:00-05:00,154.4,0,0.03,0,0,0.3,0.5,-2.5,-2.5,-2.5,92
1/14/2022,2,2022,1/14/2022 2:00,2022-01-14T02:00:00-05:00,157.8,0,0.03,0,0,0.52,0.6,-1.88,-2,-1.5,91.7
1/14/2022,3,2022,1/14/2022 3:00,2022-01-14T03:00:00-05:00,154.4,0,0.03,0,0,0.45,0.7,-2,-2.5,-1.5,92.5
1/14/2022,4,2022,1/14/2022 4:00,2022-01-14T04:00:00-05:00,157.8,0,0.03,0,0,0.65,0.7,-2.25,-2.5,-2,90
1/14/2022,5,2022,1/14/2022 5:00,2022-01-14T05:00:00-05:00,154.4,0,0.03,0,0,0.32,0.5,-1.5,-1.5,-1.5,91.3
1/14/2022,6,2022,1/14/2022 6:00,2022-01-14T06:00:00-05:00,154.5,0,0.03,0,0,1.02,1.5,-1.25,-1.5,-1,86.8
1/14/2022,7,2022,1/14/2022 7:00,2022-01-14T07:00:00-05:00,152.7,0,0.03,0,2.9,1.62,1.9,-1.5,-1.5,-1.5,87.8
1/14/2022,8,2022,1/14/2022 8:00,2022-01-14T08:00:00-05:00,152.7,0,0.03,0.001,28.1,1.57,1.9,-1.5,-1.5,-1.5,91.5
1/14/2022,9,2022,1/14/2022 9:00,2022-01-14T09:00:00-05:00,152.7,0,0.03,0.004,73.4,0.92,1,-1.38,-1.5,-1,91.6
1/14/2022,10,2022,1/14/2022 10:00,2022-01-14T10:00:00-05:00,149.5,0,0.03,0.01,225,1.2,1.4,-0.5,-1,0,81.1
1/14/2022,11,2022,1/14/2022 11:00,2022-01-14T11:00:00-05:00,151.3,0,0.03,0.016,342.9,1.18,1.4,0.75,0.5,1,75.8
1/14/2022,12,2022,1/14/2022 12:00,2022-01-14T12:00:00-05:00,149.6,0,0.03,0.015,396.9,1.38,1.6,-0.62,-1,0,74.4
1/14/2022,13,2022,1/14/2022 13:00,2022-01-14T13:00:00-05:00,149.6,0,0.03,0.008,269.6,1.52,1.7,-2.5,-3,-1.5,72.1
1/14/2022,14,2022,1/14/2022 14:00,2022-01-14T14:00:00-05:00,149.8,0,0.03,0.004,145.7,1.68,1.8,-4.25,-5,-3.5,67.6
1/14/2022,15,2022,1/14/2022 15:00,2022-01-14T15:00:00-05:00,149.6,0,0.03,0.001,56.6,1.48,1.6,-5.75,-6.5,-5,69.6
1/14/2022,16,2022,1/14/2022 16:00,2022-01-14T16:00:00-05:00,151,0,0.03,0,15.5,1.93,2.1,-8.5,-9.5,-7.5,75.4
1/14/2022,17,2022,1/14/2022 17:00,2022-01-14T17:00:00-05:00,150.7,0,0.03,0,0.2,1.43,1.6,-10.75,-11.5,-10,76.3
1/14/2022,18,2022,1/14/2022 18:00,2022-01-14T18:00:00-05:00,150.4,0,0.03,0,0,1.52,1.8,-12.75,-13.5,-12,77.1
1/14/2022,19,2022,1/14/2022 19:00,2022-01-14T19:00:00-05:00,149.9,0,0.03,0,0,1.95,2.2,-14.75,-15.5,-14,78.6
1/14/2022,20,2022,1/14/2022 20:00,2022-01-14T20:00:00-05:00,151.3,0,0.03,0,0,2.02,2.2,-16.25,-17,-15.5,79
1/14/2022,21,2022,1/14/2022 21:00,2022-01-14T21:00:00-05:00,151.2,0,0.03,0,0,2.33,2.7,-17.75,-18.5,-17,79.6
1/14/2022,22,2022,1/14/2022 22:00,2022-01-14T22:00:00-05:00,147.8,0,0.03,0,0,2.75,3,-19.25,-19.5,-19,79.2
1/14/2022,23,2022,1/14/2022 23:00,2022-01-14T23:00:00-05:00,147.6,0,0.03,0,0,2.45,2.6,-19.62,-20,-19.5,74.4
1/15/2022,0,2022,1/15/2022 0:00,2022-01-15T00:00:00-05:00,147.3,0.2,0.03,0,0,2.98,3.2,-20.88,-21.5,-20.5,73.5
1/15/2022,1,2022,1/15/2022 1:00,2022-01-15T01:00:00-05:00,149,0,0.03,0,0,2.92,3.1,-21.75,-22,-21.5,72.9
1/15/2022,2,2022,1/15/2022 2:00,2022-01-15T02:00:00-05:00,149,0,0.03,0,0,3.02,3.3,-22.5,-22.5,-22.5,71
1/15/2022,3,2022,1/15/2022 3:00,2022-01-15T03:00:00-05:00,148.8,0,0.02,0,0,2.92,3.2,-22.88,-23,-22.5,69.8
1/15/2022,4,2022,1/15/2022 4:00,2022-01-15T04:00:00-05:00,148.6,0,0.02,0,0,2.67,3.1,-23.88,-24.5,-23,70.6
1/15/2022,5,2022,1/15/2022 5:00,2022-01-15T05:00:00-05:00,150.1,0,0.02,0,0,2.7,2.8,-25,-25.5,-24.5,71.1
1/15/2022,6,2022,1/15/2022 6:00,2022-01-15T06:00:00-05:00,148.4,0,0.02,0,0,2.62,2.8,-26.12,-26.5,-26,73
1/15/2022,7,2022,1/15/2022 7:00,2022-01-15T07:00:00-05:00,148.4,0.2,0.02,0,6.6,2.58,2.8,-27,-27,-27,72.6
1/15/2022,8,2022,1/15/2022 8:00,2022-01-15T08:00:00-05:00,146.7,0,0.01,0,64.2,2.42,2.5,-26.38,-27,-26,69.1
1/15/2022,9,2022,1/15/2022 9:00,2022-01-15T09:00:00-05:00,148.4,0,0.01,0.001,201.2,2.48,2.7,-24.38,-25,-24,61.5
1/15/2022,10,2022,1/15/2022 10:00,2022-01-15T10:00:00-05:00,148.4,0,0.01,0.002,351.5,2.35,2.4,-22.88,-23.5,-22,56.6
1/15/2022,11,2022,1/15/2022 11:00,2022-01-15T11:00:00-05:00,145.7,0,0.01,0.003,427.1,2.1,2.2,-20.75,-21.5,-20,48.6
1/15/2022,12,2022,1/15/2022 12:00,2022-01-15T12:00:00-05:00,150.9,0,0.01,0.004,434.2,2.12,2.3,-19,-19.5,-18.5,43.9
